id,Company Name,Cmt_day,Title,What I liked,Suggestions for improvement,Rating,Salary & benefits,Training & learning,Management cares about me,Culture & fun,Office & workspace,Recommend?,raw_review_text,clean_basic_text,pos_w,neg_w,pos_e,neg_e,total_we,sentiment_ratio,clean_advance_text,sentiment
182,FPT Software,July 2021,Học hỏi đc khá nhiều kinh nghiệm,"Công ty lớn, dự án nhiều -> ép mình vào luồng phải nỗ lực học và làm việc
Chế độ khá ổn, OT được tính đủ, môi trường làm việc hòa đồng nên mình thấy thoải mái
OT trợ cấp ít, nhiều khi không có trợ cấp","OT khá nhiều, cần trợ cấp thêm cho anh em làm OT
Dự án với Nhật thường OT dày nhưng ít được xét trợ cấp",5,4,5,5,5,5,Yes,"Học hỏi đc khá nhiều kinh nghiệm . Công ty lớn, dự án nhiều -> ép mình vào luồng phải nỗ lực học và làm việc
Chế độ khá ổn, OT được tính đủ, môi trường làm việc hòa đồng nên mình thấy thoải mái
OT trợ cấp ít, nhiều khi không có trợ cấp . OT khá nhiều, cần trợ cấp thêm cho anh em làm OT
Dự án với Nhật thường OT dày nhưng ít được xét trợ cấp",học hỏi được khá nhiều dân tộc kinh nghiệm công ty lớn dự án nhiều ép mình vào luồng phải nỗ lực học và làm việc chế độ khá ổn làm thêm giờ được tính đủ môi trường làm việc hòa đồng nên mình thấy thoải mái làm thêm giờ trợ cấp ít nhiều khi không có trợ cấp làm thêm giờ khá nhiều cần trợ cấp thêm cho anh em làm làm thêm giờ dự án với nhật thường làm thêm giờ dày nhưng ít được xét trợ cấp,4,1,0,0,5,0.6,học_hỏi dân_tộc kinh_nghiệm công_ty dự_án ép luồng nỗ_lực học làm_việc chế_độ ổn môi_trường làm_việc hòa đồng thoải_mái trợ_cấp không trợ_cấp trợ_cấp anh_em dự_án nhật_thường dày xét trợ_cấp,Positive
182,FPT Software,July 2021,mặt bằng chung nhân viên trẻ trung và năng động,"Môi trường fsoft nhiều người trẻ, thoải mái. Văn hóa công ty không gò bó, anh em thân thiện.
Quản lý nhiều kinh nghiệm trình độ cao nên học hỏi được nhiều",Tổ chức teambuilding đa dạng các hoạt động hơn để không bị nhàm chán,5,4,5,4,5,5,Yes,"mặt bằng chung nhân viên trẻ trung và năng động . Môi trường fsoft nhiều người trẻ, thoải mái. Văn hóa công ty không gò bó, anh em thân thiện.
Quản lý nhiều kinh nghiệm trình độ cao nên học hỏi được nhiều . Tổ chức teambuilding đa dạng các hoạt động hơn để không bị nhàm chán",mặt bằng chung nhân viên trẻ trung và năng động môi trường fsoft nhiều người trẻ thoải mái văn hóa công ty không gò bó anh em thân thiện quản lý nhiều dân tộc kinh nghiệm trình độ cao nên học hỏi được nhiều tổ chức teambuilding đa dạng các hoạt động hơn để không bị nhàm chán,4,2,0,0,6,0.3333,mặt_bằng trẻ_trung năng_động môi_trường fsoft trẻ thoải_mái văn_hóa công_ty không gò_bó anh_em thân_thiện dân_tộc kinh_nghiệm trình_độ học_hỏi tổ_chức teambuilding đa_dạng hoạt_động không nhàm chán,Positive
182,FPT Software,July 2021,Đồng nghiệp thân thiện,"Văn phòng hiện đại , nhiều tiện nghi phục vụ cho công việc rất tốt, có xe đưa đón rất tiện cho người ở xa đi làm ở đây",nhiều quy trình đến mua vp phẩm cũng cần log ticket hơi bất tiện,5,4,5,4,5,5,Yes,"Đồng nghiệp thân thiện . Văn phòng hiện đại , nhiều tiện nghi phục vụ cho công việc rất tốt, có xe đưa đón rất tiện cho người ở xa đi làm ở đây . nhiều quy trình đến mua vp phẩm cũng cần log ticket hơi bất tiện",đồng nghiệp thân thiện văn phòng hiện đại nhiều tiện nghi phục vụ cho công việc rất tốt có xe đưa đón rất tiện cho người ở xa đi làm ở đây nhiều quy trình đến mua vp phẩm cũng cần nhật ký vé hơi bất tiện,6,0,0,0,6,1.0,đồng_nghiệp thân_thiện văn_phòng hiện_đại tiện_nghi phục_vụ công_việc tốt xe đưa_đón tiện đi quy_trình mua vp_phẩm nhật_ký vé hơi bất_tiện,Positive
182,FPT Software,July 2021,Đội ngũ nhân viên trẻ năng động,"Mặt bằng chung anh em đều trẻ, nhiệt
Công ty nhận được nhiều job với khách hàng lớn được tiếp cận và học hỏi được nhiều nên kinh nghiệm cũng dày dặn hơn",Cần có lương cạnh tranh để anh em phấn đấu hơn nữa,5,4,5,4,5,5,Yes,"Đội ngũ nhân viên trẻ năng động . Mặt bằng chung anh em đều trẻ, nhiệt
Công ty nhận được nhiều job với khách hàng lớn được tiếp cận và học hỏi được nhiều nên kinh nghiệm cũng dày dặn hơn . Cần có lương cạnh tranh để anh em phấn đấu hơn nữa",đội ngũ nhân viên trẻ năng động mặt bằng chung anh em đều trẻ nhiệt công ty nhận được nhiều việc làm với khách hàng lớn được tiếp cận và học hỏi được nhiều nên dân tộc kinh nghiệm cũng dày dặn hơn cần có lương cạnh tranh để anh em phấn đấu hơn nữa,3,0,0,0,3,1.0,đội_ngũ trẻ năng_động mặt_bằng anh_em trẻ nhiệt công_ty việc_làm khách_hàng tiếp_cận học_hỏi dân_tộc kinh_nghiệm dày_dặn lương cạnh_tranh anh_em phấn_đấu,Positive
182,FPT Software,July 2021,Môi trường năng động phát triển bản thân tốt,"Nhân viên làm việc ở đây có bus đưa đón hẳn hoi.
Công ty nhiều tiện nghi, tôi rất thích làm việc ở đây vì khá thoải mái, quản lý cũng tâm lý, tôi hài lòng với môi trường làm việc ở đây",Quy trình giản đơn một chút sẽ cạnh tranh hơn và nhân viên thoải mái hơn,5,3,4,5,5,5,Yes,"Môi trường năng động phát triển bản thân tốt . Nhân viên làm việc ở đây có bus đưa đón hẳn hoi.
Công ty nhiều tiện nghi, tôi rất thích làm việc ở đây vì khá thoải mái, quản lý cũng tâm lý, tôi hài lòng với môi trường làm việc ở đây . Quy trình giản đơn một chút sẽ cạnh tranh hơn và nhân viên thoải mái hơn",môi trường năng động phát triển bản thân tốt nhân viên làm việc ở đây có xe buýt đưa đón hẳn hoi công ty nhiều tiện nghi tôi rất thích làm việc ở đây vì khá thoải mái quản lý cũng tâm lý tôi hài lòng với môi trường làm việc ở đây quy trình giản đơn một chút sẽ cạnh tranh hơn và nhân viên thoải mái hơn,9,0,0,0,9,1.0,môi_trường năng_động phát_triển tốt làm_việc xe_buýt đưa_đón hẳn_hoi công_ty tiện_nghi thích làm_việc thoải_mái tâm_lý hài_lòng môi_trường làm_việc quy_trình giản_đơn một_chút cạnh_tranh thoải_mái,Positive
182,FPT Software,July 2021,Đồng nghiệp hồ hởi giúp đỡ nhau trong công việc,"Anh em trong team nhiệt tình, có gì hay hay là chỉ cho nhau ngay chứ cũng ko giấu.
Làm việc căng thẳng có căng tin dưới xuống có thể nhâm nhi cà phê đỡ stress",Kiến nghị về khoản lương thưởng cải thiện hơn cho anh em phấn đấu,5,4,5,4,5,5,Yes,"Đồng nghiệp hồ hởi giúp đỡ nhau trong công việc . Anh em trong team nhiệt tình, có gì hay hay là chỉ cho nhau ngay chứ cũng ko giấu.
Làm việc căng thẳng có căng tin dưới xuống có thể nhâm nhi cà phê đỡ stress . Kiến nghị về khoản lương thưởng cải thiện hơn cho anh em phấn đấu",đồng nghiệp hồ hởi giúp đỡ nhau trọng công việc anh em trọng đội nhiệt tình có gì cỏ khô cỏ khô là chỉ cho nhau ngay chứ cũng không giấu làm việc căng thẳng có căng thiếc dưới xuống có thể nhâm nhi cà phê đỡ nhấn mạnh kiến nghị về khoản lương thưởng cải thiện hơn cho anh em phấn đấu,2,1,0,0,3,0.3333,đồng_nghiệp hồ_hởi giúp_đỡ nhau_trọng công_việc anh_em trọng_đội nhiệt_tình cỏ khô cỏ khô không giấu làm_việc căng_thẳng căng thiếc nhâm_nhi cà_phê đỡ nhấn_mạnh kiến_nghị khoản lương_thưởng cải_thiện anh_em phấn_đấu,Positive
182,FPT Software,July 2021,Học hỏi được nhiều kinh nghiệm,"Fsoft có đầy đủ các khóa training với lộ trình đào tạo rõ ràng, bài bản tạo cơ hội cho các bạn trái ngành như mình có đất để mài dũa.
Team work thoải mái, có gì chưa hiểu liền được hướng dẫn ngay, sếp vui tính nên cảm giác gần gũi, yên tâm.",Cần có quản lý giỏi để có thể nhìn nhận và đề xuất thưởng OT dự án kịp thời hơn,5,3,5,5,5,5,Yes,"Học hỏi được nhiều kinh nghiệm . Fsoft có đầy đủ các khóa training với lộ trình đào tạo rõ ràng, bài bản tạo cơ hội cho các bạn trái ngành như mình có đất để mài dũa.
Team work thoải mái, có gì chưa hiểu liền được hướng dẫn ngay, sếp vui tính nên cảm giác gần gũi, yên tâm. . Cần có quản lý giỏi để có thể nhìn nhận và đề xuất thưởng OT dự án kịp thời hơn",học hỏi được nhiều dân tộc kinh nghiệm fsoft có đầy đủ các khóa đào tạo với lộ trình đào tạo rõ ràng bài bản tạo cơ hội cho các bạn trái ngành như mình có đất để mài dũa đội công việc thoải mái có gì chưa hiểu liền được hướng dẫn ngay sếp vui tính nên cảm giác gần gũi yên tâm cần có quản lý giỏi để có thể nhìn nhận và đề xuất thưởng làm thêm giờ dự án kịp thời hơn,5,0,0,0,5,1.0,học_hỏi dân_tộc kinh_nghiệm fsoft đầy_đủ khóa đào_tạo lộ_trình đào_tạo rõ_ràng bài_bản trái ngành đất mài dũa_đội công_việc thoải_mái liền hướng_dẫn sếp vui_tính cảm_giác gần_gũi yên_tâm giỏi đề_xuất thưởng dự_án kịp_thời,Positive
182,FPT Software,July 2021,Thiết bị máy móc đầy đủ,Văn phòng khá hiện đại máy tính được cấp và làm việc thoải mái không gò bó nên làm việc ở đây có thể gắn bó lâu dài ok,"Thu nhập chưa có tính cạnh tranh nhiều, lương tầm trung, đề nghị xem xét",5,3,5,4,5,5,Yes,"Thiết bị máy móc đầy đủ . Văn phòng khá hiện đại máy tính được cấp và làm việc thoải mái không gò bó nên làm việc ở đây có thể gắn bó lâu dài ok . Thu nhập chưa có tính cạnh tranh nhiều, lương tầm trung, đề nghị xem xét",thiết bị máy móc đầy đủ văn phòng khá hiện đại máy tính được cấp và làm việc thoải mái không gò bó nên làm việc ở đây có thể gắn bó lâu dài đồng ý thu nhập chưa có tính cạnh tranh nhiều lương tầm trung đề nghị xem xét,5,2,0,0,7,0.4286,thiết_bị máy_móc đầy_đủ văn_phòng hiện_đại máy_tính làm_việc thoải_mái không gò_bó làm_việc gắn_bó lâu_dài đồng_ý thu_nhập cạnh_tranh lương tầm_trung đề_nghị xem_xét,Positive
182,FPT Software,July 2021,môi trường làm việc chuyên nghiệp,"Cơ sở vật chất tốt, không gian thoải mái
Nhiều công việc mang tính chất dài hạn, tiếp cận được nhiều khách hàng lớn, học hỏi khá tốt",Địa điểm làm việc hơi xa trung tâm nên đi lại hơi mất nhiều thời gian,5,3,5,4,5,5,Yes,"môi trường làm việc chuyên nghiệp . Cơ sở vật chất tốt, không gian thoải mái
Nhiều công việc mang tính chất dài hạn, tiếp cận được nhiều khách hàng lớn, học hỏi khá tốt . Địa điểm làm việc hơi xa trung tâm nên đi lại hơi mất nhiều thời gian",môi trường làm việc chuyên nghiệp cơ sở vật chất tốt không gian thoải mái nhiều công việc mang tính chất dài hạn tiếp cận được nhiều khách hàng lớn học hỏi khá tốt địa điểm làm việc hơi xa trung tâm nên đi lại hơi mất nhiều thời gian,5,0,0,0,5,1.0,môi_trường làm_việc chuyên_nghiệp cơ_sở vật_chất tốt không_gian thoải_mái công_việc tính_chất dài_hạn tiếp_cận khách_hàng học_hỏi tốt địa_điểm làm_việc hơi trung_tâm đi_lại hơi,Positive
182,FPT Software,July 2021,Môi trường làm việc năng động có thăng tiến,"Trang thiết bị hiện đại, công ty chuyên nghiệp, được cấp máy tính làm việc nên rất tiện lợi trong công việc, mình ở đây học hỏi được rất nhiều từ đồng nghiệp và quản lý
Chế độ ổn, OT có trả lương và tính lương rõ ràng. Tuy nhiên OT khá nhiều, cần điều chỉnh lại","Thu nhập chưa cạnh tranh nên nhân viên chưa phấn đấu hết năng lực của mình
Công ty làm outsource nên thưởng, đã ngộ còn phụ thuộc dự án",5,3,5,4,5,5,Yes,"Môi trường làm việc năng động có thăng tiến . Trang thiết bị hiện đại, công ty chuyên nghiệp, được cấp máy tính làm việc nên rất tiện lợi trong công việc, mình ở đây học hỏi được rất nhiều từ đồng nghiệp và quản lý
Chế độ ổn, OT có trả lương và tính lương rõ ràng. Tuy nhiên OT khá nhiều, cần điều chỉnh lại . Thu nhập chưa cạnh tranh nên nhân viên chưa phấn đấu hết năng lực của mình
Công ty làm outsource nên thưởng, đã ngộ còn phụ thuộc dự án",môi trường làm việc năng động có thăng tiến trang thiết bị hiện đại công ty chuyên nghiệp được cấp máy tính làm việc nên rất tiện lợi trọng công việc mình ở đây học hỏi được rất nhiều từ đồng nghiệp và quản lý chế độ ổn làm thêm giờ có trả lương và tính lương rõ ràng tuy nhiên làm thêm giờ khá nhiều cần điều chỉnh lại thu nhập chưa cạnh tranh nên nhân viên chưa phấn đấu hết năng lực của mình công ty làm outsource nên thưởng đã ngộ còn phụ thuộc dự án,8,0,0,0,8,1.0,môi_trường làm_việc năng_động thăng_tiến trang_thiết_bị hiện_đại công_ty chuyên_nghiệp máy_tính làm_việc tiện_lợi_trọng công_việc học_hỏi đồng_nghiệp chế_độ ổn lương lương rõ_ràng điều_chỉnh thu_nhập cạnh_tranh phấn_đấu năng_lực công_ty outsource thưởng ngộ phụ_thuộc dự_án,Positive
182,FPT Software,July 2021,Môi trường phù hợp fresher học hỏi lấy kinh nghiệm,"Thích nhất là bên này có lộ trình nâng level rõ ràng từ thấp đến cao cho newbie, chịu khó học hỏi nâng trình rất nhanh. May mắn nữa là gặp PM giỏi, tâm lý. Mới làm mà, nhiều lúc lơ ngơ nhưng vẫn được chỉ dạy nhiệt tình
Văn phòng hiện đại cái gì cũng có sẵn, đói hay gì xuống canteen đá ngay chiếc bánh mì + cafe là tỉnh táo ngay. Mỗi cái xa, sáng dậy sớm hơi buồn ngủ vì mình toàn thức đêm chạy code.","OT phân chưa đồng đều, một người có khi phải gánh nhiều dự án dẫn đến OT nhiều hơn hẳn, lương OT bèo.
Mở rộng hầm để xe cho nhân viên, chứ nhân viên mới đến ½ đã chật xe rồi.
Một số dự án OT dày đặc, một người thường gánh khá nhiều dự án nên bị OT hơn nhiều mình nghĩ",4,3,5,4,5,5,Yes,"Môi trường phù hợp fresher học hỏi lấy kinh nghiệm . Thích nhất là bên này có lộ trình nâng level rõ ràng từ thấp đến cao cho newbie, chịu khó học hỏi nâng trình rất nhanh. May mắn nữa là gặp PM giỏi, tâm lý. Mới làm mà, nhiều lúc lơ ngơ nhưng vẫn được chỉ dạy nhiệt tình
Văn phòng hiện đại cái gì cũng có sẵn, đói hay gì xuống canteen đá ngay chiếc bánh mì + cafe là tỉnh táo ngay. Mỗi cái xa, sáng dậy sớm hơi buồn ngủ vì mình toàn thức đêm chạy code. . OT phân chưa đồng đều, một người có khi phải gánh nhiều dự án dẫn đến OT nhiều hơn hẳn, lương OT bèo.
Mở rộng hầm để xe cho nhân viên, chứ nhân viên mới đến ½ đã chật xe rồi.
Một số dự án OT dày đặc, một người thường gánh khá nhiều dự án nên bị OT hơn nhiều mình nghĩ",môi trường phù hợp fresher học hỏi lấy dân tộc kinh nghiệm thích nhất là bên này có lộ trình nâng cấp độ rõ ràng từ thấp đến cao cho newbie chịu khó học hỏi nâng trình rất nhanh có thể mắn nữa là gặp quản lý dự án giỏi tâm lý mới làm mà nhiều lúc lơ ngơ nhưng vẫn được chỉ dạy nhiệt tình văn phòng hiện đại cái gì cũng có sẵn đói cỏ khô gì xuống canteen đá ngay chiếc bánh mì quán cà phê là tỉnh táo ngay mỗi cái xa sáng dậy sớm hơi buồn ngủ vì mình toàn thức đêm chạy code làm thêm giờ phân chưa đồng đều một người có khi phải gánh nhiều dự án dẫn đến làm thêm giờ nhiều hơn hẳn lương làm thêm giờ bèo mở rộng hầm để xe cho nhân viên chứ nhân viên mới đến ½ đã chật xe rồi một số dự án làm thêm giờ dày đặc một người thường gánh khá nhiều dự án nên bị làm thêm giờ hơn nhiều mình nghĩ,8,3,0,0,11,0.4545,môi_trường fresher học_hỏi dân_tộc kinh_nghiệm thích lộ_trình nâng_cấp_độ rõ_ràng newbie_chịu_khó học_hỏi nâng trình có_thể_mắn dự_án giỏi tâm_lý lơ_ngơ dạy nhiệt_tình văn_phòng hiện_đại sẵn đói cỏ khô canteen đá bánh_mì quán cà_phê tỉnh_táo dậy hơi buồn_ngủ toàn_thức đêm chạy code phân đồng_đều gánh dự_án hẳn lương giờ_bèo mở_rộng hầm xe ½ chật xe dự_án dày_đặc gánh dự_án,Positive
